cve,svn_commit,other_platform_git_commit,github_commit,equivalent_commit
CVE-2009-0217,http://svn.apache.org/viewvc?revision=794013&view=revision,,,
CVE-2009-0217,,,https://github.com/mono/mono/commit/939994df00fc3e1372b9dc1243e261e2f6c6c133,
CVE-2009-0217,,,https://github.com/mono/mono/commit/c20551c1942db667672b36a07856467caace2d92,
CVE-2009-0217,,,https://github.com/mono/mono/commit/8bb489774f42a734947859a1742ee5710efd9b49,
CVE-2009-0217,,,https://github.com/mono/mono/commit/c48fa75d0c8f8e16a554de988cbadcb298fce013,
CVE-2009-0217,,,https://github.com/mono/mono/commit/cbfbf2f522399692d0edf7741746e300453338ca,
CVE-2009-0217,,,https://github.com/mono/mono/commit/3b1cee23d6f2f69f8444a5a1def4051028abff5f,
CVE-2009-0217,,,https://github.com/mono/mono/commit/14846e6f2f0c8e95b3eec525ee9367bcd0,
CVE-2009-0217,,http://git.gnome.org/cgit/xmlsec/commit/?id=34b349675af9f72eb822837a8772cc1ead7115c7,,
CVE-2009-0783,https://svn.apache.org/viewvc?view=revision&revision=739522,,,
CVE-2009-0783,https://svn.apache.org/viewvc?view=revision&revision=652592,,,
CVE-2009-0783,https://svn.apache.org/viewvc?view=revision&revision=781542,,,
CVE-2009-0783,https://svn.apache.org/viewvc?view=revision&revision=681156,,,
CVE-2009-0783,https://svn.apache.org/viewvc?view=revision&revision=781708,,,
CVE-2010-0156,,,https://github.com/puppetlabs/puppet/commit/0aae57f91dc69b22fb674f8de3a13c22edd07128,
CVE-2010-0156,,,https://github.com/puppetlabs/puppet/commit/6111ba80f2c6f6d1541af971f565119e6e03d77d,
CVE-2010-0156,,,https://github.com/MarkusQ/puppet/commit/0e9db34ba0afe0ea0bee3afd005a011e3099d055,git_0e9db34ba0afe0ea0bee3afd005a011e3099d055==git_6111ba80f2c6f6d1541af971f565119e6e03d77d
CVE-2010-0684,https://svn.apache.org/viewvc?view=revision&revision=915387,,,svn_915387==git_1f464b9412e1b1c08d40c8ffac40edd52731da48
CVE-2010-0684,https://svn.apache.org/viewvc?view=revision&revision=915269,,,svn_915269==git_fed39c3619825bd92990cf1aa7a4e85119e00a6e
CVE-2010-0684,https://svn.apache.org/viewvc?view=revision&revision=931552,,,svn_931552==git_2895197d0dad246757d8d1d9eea181cbf0543ae9
CVE-2010-0684,https://svn.apache.org/viewvc?view=revision&revision=915384,,,svn_915384==git_9dc43f3ffe85c9c56faee235a21f23bfceb865c8
CVE-2010-0684,,,https://github.com/apache/activemq/commit/1f464b9412e1b1c08d40c8ffac40edd52731da48,svn_915387==git_1f464b9412e1b1c08d40c8ffac40edd52731da48
CVE-2010-0684,,,https://github.com/apache/activemq/commit/fed39c3619825bd92990cf1aa7a4e85119e00a6e,svn_915269==git_fed39c3619825bd92990cf1aa7a4e85119e00a6e
CVE-2010-0684,,,https://github.com/apache/activemq/commit/2895197d0dad246757d8d1d9eea181cbf0543ae9,svn_931552==git_2895197d0dad246757d8d1d9eea181cbf0543ae9
CVE-2010-0684,,,https://github.com/apache/activemq/commit/9dc43f3ffe85c9c56faee235a21f23bfceb865c8,svn_915384==git_9dc43f3ffe85c9c56faee235a21f23bfceb865c8
CVE-2010-2076,,,https://github.com/apache/cxf/commit/63a0a674a46aa24bf020bcb3d9e71bc0ad130c64,git_fec9e63fda69a3ef21679cd811efa2a0c100ce95==git_63a0a674a46aa24bf020bcb3d9e71bc0ad130c64
CVE-2010-2076,,,https://github.com/apache/cxf/commit/fec9e63fda69a3ef21679cd811efa2a0c100ce95,
CVE-2010-4534,,,https://github.com/django/django/commit/17084839fd7e267da5729f2a27753322b9d415a0,
CVE-2010-4534,,,https://github.com/django/django/commit/85207a245bf09fdebe486b4c7bbcb65300f2a693,
CVE-2010-4534,,,https://github.com/django/django/commit/732198ed5c2a127249970e0cd4218d093a38e9a2,
CVE-2010-4534,,http://code.djangoproject.com/changeset/15031,,http://code.djangoproject.com/changeset/15031==git_732198ed5c2a127249970e0cd4218d093a38e9a2
CVE-2010-4535,,,https://github.com/django/django/commit/6819be1ea17ace34ae3a5c31ab0be960e99fcb85,
CVE-2010-4535,,,https://github.com/django/django/commit/d5d8942a160685c403d381a279e72e09de5489a9,
CVE-2010-4535,,,https://github.com/django/django/commit/7f8dd9cbac074389af8d8fd235bf2cb657227b9a,
CVE-2010-4535,,http://code.djangoproject.com/changeset/15032,,http://code.djangoproject.com/changeset/15032==git_6819be1ea17ace34ae3a5c31ab0be960e99fcb85
CVE-2010-5142,,,https://github.com/chef/chef/commit/c3bb41f727fbe00e5de719d687757b24c8dcdfc8,git_c3bb41f727fbe00e5de719d687757b24c8dcdfc8==git_2810e43ca6c05046a9ba1392fd8163c3e617ddc1
CVE-2010-5142,,,https://github.com/chef/chef/commit/2810e43ca6c05046a9ba1392fd8163c3e617ddc1,git_8d6de424c7ed977b3c7f232b585ef7d63647ac51==git_2810e43ca6c05046a9ba1392fd8163c3e617ddc1
CVE-2010-5142,,,https://github.com/chef/chef/commit/8d6de424c7ed977b3c7f232b585ef7d63647ac51,git_8d6de424c7ed977b3c7f232b585ef7d63647ac51==git_2810e43ca6c05046a9ba1392fd8163c3e617ddc1
CVE-2010-5312,,,https://github.com/jquery/jquery-ui/commit/7e9060c109b928769a664dbcc2c17bd21231b6f3,
CVE-2011-1950,,,https://github.com/plone/plone.app.users/commit/282ca1eb510aea43bcddf6ad005446074d29efc3,
CVE-2011-2765,,,https://github.com/irmen/Pyro3/commit/554e095a62c4412c91f981e72fd34a936ac2bf1e,
CVE-2011-2929,,,https://github.com/rails/rails/commit/5f94b93279f6d0682fafb237c301302c107a9552,
CVE-2011-2929,,,https://github.com/rails/rails/commit/e0c03f8a2e727619c1eb1822d100d8c920d8bf12,
CVE-2011-2929,,,https://github.com/rails/rails/commit/09ad48f22e0b32b6485bc122f7f220045aed1198,
CVE-2011-2930,,,https://github.com/rails/rails/commit/8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,
CVE-2011-2930,,,https://github.com/rails/rails/commit/f9b642cb15d37c9fc76c98ba4c11fa181b730178,
CVE-2011-2930,,,https://github.com/rails/rails/commit/fb4747bcf1659a94d76ac221d66ce44148ca7b49,
CVE-2011-2930,,,https://github.com/rails/rails/commit/6b46d655978ace0a6cfa6ad8b814d97c86a8830f,
CVE-2011-2931,,,https://github.com/rails/rails/commit/586a944ddd4d03e66dea1093306147594748037a,
CVE-2011-2931,,,https://github.com/rails/rails/commit/3480d97b6c9f657ca1d0f11ac1e3e17baf84cdb2,
CVE-2011-2931,,,https://github.com/rails/rails/commit/66c3e31dcf314ab0fcabe717576d0b606c685d0e,
CVE-2011-2931,,,https://github.com/rails/rails/commit/60f783d9cedb151230074c216b338267e288d72d,
CVE-2011-2932,,,https://github.com/rails/rails/commit/bfc432574d0b141fd7fe759edfe9b6771dd306bd,
CVE-2011-2932,,,https://github.com/rails/rails/commit/a19ee5cfd35fe85fd065be30de5af6b20363b682,
CVE-2011-3186,,,https://github.com/rails/rails/commit/11dafeaa7533be26441a63618be93a03869c83a9,
CVE-2011-3848,,,https://github.com/puppetlabs/puppet/commit/fe2de817b43a427a3c6fd629c5e13949b222ac34,
CVE-2011-3848,,,https://github.com/puppetlabs/puppet/commit/c275a518d10bc9ef87d330c052cdc3d6f4241942,
CVE-2011-3869,,,https://github.com/puppetlabs/puppet/commit/7d4c169df84fc7bbeb2941bf995a63470f71bdbd,
CVE-2011-3869,,,https://github.com/puppetlabs/puppet/commit/2775c21ae48e189950dbea5e7b4d1d9fa2aca41c,git_7d4c169df84fc7bbeb2941bf995a63470f71bdbd==git_2775c21ae48e189950dbea5e7b4d1d9fa2aca41c
CVE-2011-3869,,,https://github.com/puppetlabs/puppet/commit/e7a69952c052e89acc5b57a51ac0680a7a9a5977,git_7d4c169df84fc7bbeb2941bf995a63470f71bdbd==git_e7a69952c052e89acc5b57a51ac0680a7a9a5977
CVE-2011-3870,,,https://github.com/puppetlabs/puppet/commit/b29b1785d543a3cea961fffa9b3c15f14ab7cce0,
CVE-2011-3870,,,https://github.com/puppetlabs/puppet/commit/88512e880bd2a03694b5fef42540dc7b3da05d30,git_88512e880bd2a03694b5fef42540dc7b3da05d30==git_b29b1785d543a3cea961fffa9b3c15f14ab7cce0
CVE-2011-3871,,,https://github.com/puppetlabs/puppet/commit/d76c30935460ded953792dfe49f72b8c5158e899,
CVE-2011-3871,,,https://github.com/puppetlabs/puppet/commit/343c7bd381b63e042d437111718918f951d9b30d,
CVE-2011-3872,,,https://github.com/puppetlabs/puppet/commit/94345ebac6d79a890efc5f49e136c4f76ddda3ef,
CVE-2011-3872,,,https://github.com/puppetlabs/puppet/commit/bab9310d2800dd3c24e002f9d85c808ee38c9d3c,git_bab9310d2800dd3c24e002f9d85c808ee38c9d3c==git_94345ebac6d79a890efc5f49e136c4f76ddda3ef
CVE-2011-3872,,,https://github.com/puppetlabs/puppet/commit/e4ee7947fd58e4fc49c5bce484cce7b5f60470ae,
CVE-2011-3872,,,https://github.com/puppetlabs/puppet/commit/9ee12151e9c83d2b477ea5b04dd7d52e749a6992,
CVE-2011-4030,,,https://github.com/plone/Products.CMFEditions/commit/d55add52e5900967c8cc78becc6790048f02015b,
CVE-2011-4104,,,https://github.com/django-tastypie/django-tastypie/commit/e8af315211b07c8f48f32a063233cc3f76dd5bc2,
CVE-2011-5036,,,https://github.com/rack/rack/commit/5b9d09a81a9fdc9475f0ab0095cb2a33bf2a8f91,
CVE-2011-5036,,,https://github.com/rack/rack/commit/e8fb5045fd9a28386425975b57414d46471a5263,
CVE-2011-5036,,,https://github.com/rack/rack/commit/09c5e53f11a491c25bef873ed146842f3cd03228,
CVE-2011-5036,,,https://github.com/rack/rack/commit/bf4b55ccfbe53f967d0bd52807eeb499ff4f9654,
CVE-2011-5097,,,https://github.com/chef/chef/commit/a4ea6edab2fecb922f999cffb0daa04eeeec7a26,
CVE-2011-5097,,,https://github.com/chef/chef/commit/4402493061cdce76495d2408c8a9331c530c6cbf,
CVE-2011-5098,,,https://github.com/chef/chef/commit/33f0e9c58bbf047e1b401a834f3abfe72d9a8947,
CVE-2011-5098,,,https://github.com/chef/chef/commit/7a09597360c256f6164047b62782a2a1e0a3d68a,
CVE-2012-1054,,,https://github.com/puppetlabs/puppet/commit/146953861e007a91545fdbd0ea59ab3509326e09,
CVE-2012-1054,,,https://github.com/puppetlabs/puppet/commit/0c967037ec8305aceb81f0a3e5d2969054bce2e2,git_0c967037ec8305aceb81f0a3e5d2969054bce2e2==git_146953861e007a91545fdbd0ea59ab3509326e09
CVE-2012-1098,,,https://github.com/rails/rails/commit/9435f5a479317458c558ae743b7d876dd5a5db20,
CVE-2012-1098,,,https://github.com/rails/rails/commit/d1fc35fe196ee2913bc34e5c581a5284610d05d1,
CVE-2012-1098,,,https://github.com/rails/rails/commit/c60c1c0812d5eb55e7024db350f8bc5b6729f7fe,
CVE-2012-1099,,,https://github.com/rails/rails/commit/1be2bbec310ffe94061cca7ba0e3c1a478af03af,
CVE-2012-1099,,,https://github.com/rails/rails/commit/7b73913701ff41981d166ca457e41690aac3bce3,
CVE-2012-1099,,,https://github.com/rails/rails/commit/5b4082fddf3412aef6c085fbb2a13fd3bbc75f4e,
CVE-2012-1109,,,https://github.com/pediapress/mwlib/commit/aa987c281c10e29f26aa0faa21c04f3bb1167fde,
CVE-2012-1176,,,https://github.com/pediapress/pyfribidi/commit/d2860c655357975e7b32d84e6b45e98f0dcecd7a,
CVE-2012-1906,,,https://github.com/puppetlabs/puppet/commit/c51447dfa81c9751fdc7663e0e91a9c9238abcaa,
CVE-2012-1906,,,https://github.com/puppetlabs/puppet/commit/46e8dc06aa31426ec3bf5203e46107d72a9ba398,git_c51447dfa81c9751fdc7663e0e91a9c9238abcaa==git_46e8dc06aa31426ec3bf5203e46107d72a9ba398
CVE-2012-1986,,,https://github.com/puppetlabs/puppet/commit/0d6d29933e613fe177e9235415919a5428db67bc,
CVE-2012-1986,,,https://github.com/puppetlabs/puppet/commit/568ded50ec6cc498ad32ff7f086d9f73b5d24c14,
CVE-2012-1987,,,https://github.com/puppetlabs/puppet/commit/91e7ce478649490d87684661f79d70b5ca46ddd0,
CVE-2012-1987,,,https://github.com/puppetlabs/puppet/commit/568ded50ec6cc498ad32ff7f086d9f73b5d24c14,
CVE-2012-1987,,,https://github.com/puppetlabs/puppet/commit/0d6d29933e613fe177e9235415919a5428db67bc,
CVE-2012-2139,,,https://github.com/mikel/mail/commit/29aca25218e4c82991400eb9b0c933626aefc98f,
CVE-2012-2139,,,https://github.com/mikel/mail/commit/ac56f03bdfc30b379aeecd4ff317d08fdaa328c2,
CVE-2012-2417,,,https://github.com/Legrandin/pycrypto/commit/9f912f13df99ad3421eff360d6a62d7dbec755c2,
CVE-2012-2660,,,https://github.com/rails/rails/commit/060c91cd59ab86583a8f2f52142960d3433f62f5,
CVE-2012-2660,,,https://github.com/rails/rails/commit/5b83bbfab7d5770ed56366d739ff62ac70425008,
CVE-2012-2660,,,https://github.com/rails/rails/commit/dff6db18840e2fd1dd3f3e4ef0ae7a9a3986d01d,
CVE-2012-2661,,,https://github.com/rails/rails/commit/9340f89849606dba02f44038171f3837f883fd4e,
CVE-2012-2661,,,https://github.com/rails/rails/commit/99f030934eb8341db333cb6783d0f42bfa57358f,
CVE-2012-2661,,,https://github.com/rails/rails/commit/b71d4ab9d7d61ebe3411a8754e9fe93d3587704e,
CVE-2012-2661,,,https://github.com/rails/rails/commit/71f7917c553cdc9a0ee49e87af0efb7429759718,
CVE-2012-2661,,,https://github.com/rails/rails/commit/176af7eff2e33b331c92febbeda98123da1151f3,
CVE-2012-2661,,,https://github.com/rails/rails/commit/8355abf153615a717c0d0e4a58b2bfca39b35025,
CVE-2012-2661,,,https://github.com/rails/rails/commit/cc2903da9f13c26ba3d94c149f31d4c53b94b2ed,
CVE-2012-2686,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=125093b59f3c2a2d33785b5563d929d0472f1721,,
CVE-2012-3366,,,https://github.com/Bcfg2/bcfg2/commit/a524967e8d5c4c22e49cd619aed20c87a316c0be,
CVE-2012-3408,,,https://github.com/puppetlabs/puppet/commit/ab9150baa1b738467a33b01df1d90e076253fbbd,
CVE-2012-3458,,,https://github.com/bbangert/beaker/commit/91becae76101cf87ce8cbfabe3af2622fc328fe5,
CVE-2012-3536,https://svn.apache.org/viewvc?view=revision&revision=1373762,,,
CVE-2012-3536,,,https://github.com/apache/james-hupa/commit/aff28a8117a49969b0fc8cc9926c19fa90146d8d,git_aff28a8117a49969b0fc8cc9926c19fa90146d8d==svn_1373762
CVE-2012-3865,,,https://github.com/puppetlabs/puppet/commit/d80478208d79a3e6d6cb1fbc525e24817fe8c4c6,
CVE-2012-3865,,,https://github.com/puppetlabs/puppet/commit/554eefc55f57ed2b76e5ee04d8f194d36f6ee67f,git_554eefc55f57ed2b76e5ee04d8f194d36f6ee67f==git_d80478208d79a3e6d6cb1fbc525e24817fe8c4c6
CVE-2012-3867,,,https://github.com/puppetlabs/puppet/commit/f3419620b42080dad3b0be14470b20a972f13c50,
CVE-2012-3867,,,https://github.com/puppetlabs/puppet/commit/bd2820e,
CVE-2012-3867,,,https://github.com/puppetlabs/puppet/commit/4d7c9fd,
CVE-2012-3867,,,https://github.com/puppetlabs/puppet/commit/dfedaa5fa841ccf335245a748b347b7c7c236640,git_dfedaa5fa841ccf335245a748b347b7c7c236640==git_f3419620b42080dad3b0be14470b20a972f13c50
CVE-2012-3867,,,https://github.com/puppetlabs/puppet/commit/0144e68,git_0144e68==git_bd2820e
CVE-2012-3867,,,https://github.com/puppetlabs/puppet/commit/9607bd7,git_9607bd7==git_4d7c9fd
CVE-2012-4520,,,https://github.com/django/django/commit/9305c0e12d43c4df999c3301a1f0c742264a657e,
CVE-2012-4520,,,https://github.com/django/django/commit/b45c377f8f488955e0c7069cad3f3dd21910b071,
CVE-2012-4520,,,https://github.com/django/django/commit/92d3430f12171f16f566c9050c40feefb830a4a3,
CVE-2012-6550,,,https://github.com/zeroclipboard/zeroclipboard/commit/51b67b6d696f62aaf003210c08542588222c4913,
CVE-2012-6662,,,https://github.com/jquery/jquery-ui/commit/5fee6fd5000072ff32f2d65b6451f39af9e0e39e,
CVE-2012-6662,,,https://github.com/jquery/jquery-ui/commit/f2854408cce7e4b7fc6bf8676761904af9c96bde,
CVE-2012-6684,,,https://github.com/jgarber/redcloth/commit/cddd03b87fe75b6681405066796bf4ef88b37149,
CVE-2012-6684,,,https://github.com/jgarber/redcloth/commit/b9bec13a245481f577c032a7df88513869b4d1b1,git_b9bec13a245481f577c032a7df88513869b4d1b1==git_2f6dab4d6aea5cee778d2f37a135637fe3f1573c+git_39700cb12b2b882b1bd4900877d18059c31bbe04
CVE-2012-6684,,,https://github.com/jgarber/redcloth/commit/2f6dab4d6aea5cee778d2f37a135637fe3f1573c,git_b9bec13a245481f577c032a7df88513869b4d1b1==git_2f6dab4d6aea5cee778d2f37a135637fe3f1573c+git_39700cb12b2b882b1bd4900877d18059c31bbe04
CVE-2012-6684,,,https://github.com/jgarber/redcloth/commit/39700cb12b2b882b1bd4900877d18059c31bbe04,git_b9bec13a245481f577c032a7df88513869b4d1b1==git_2f6dab4d6aea5cee778d2f37a135637fe3f1573c+git_39700cb12b2b882b1bd4900877d18059c31bbe04
CVE-2012-6685,,,https://github.com/sparklemotion/nokogiri/commit/599856367150709497a3a03bee930bd76504d95d,git_599856367150709497a3a03bee930bd76504d95d==git_b2c28099ecb736d2fac4446fb062cfa20dd81d6f+git_6d93d73498ed061dec5967d6471cd544c2b99a71
CVE-2012-6685,,,https://github.com/sparklemotion/nokogiri/commit/6d93d73498ed061dec5967d6471cd544c2b99a71,git_599856367150709497a3a03bee930bd76504d95d==git_b2c28099ecb736d2fac4446fb062cfa20dd81d6f+git_6d93d73498ed061dec5967d6471cd544c2b99a71
CVE-2012-6685,,,https://github.com/sparklemotion/nokogiri/commit/b2c28099ecb736d2fac4446fb062cfa20dd81d6f,git_599856367150709497a3a03bee930bd76504d95d==git_b2c28099ecb736d2fac4446fb062cfa20dd81d6f+git_6d93d73498ed061dec5967d6471cd544c2b99a71
CVE-2013-0256,,,https://github.com/ruby/rdoc/commit/ffa87887ee0517793df7541629a470e331f9fe60,
CVE-2013-0262,,,https://github.com/rack/rack/commit/6f237e4c9fab649d3750482514f0fde76c56ab30,
CVE-2013-0262,,,https://github.com/rack/rack/commit/8de3c1d9902f8e64a385f38cf5711f26ffba19db,git_6f237e4c9fab649d3750482514f0fde76c56ab30==git_8de3c1d9902f8e64a385f38cf5711f26ffba19db
CVE-2013-0262,,,https://github.com/rack/rack/commit/5c9b0de3d30971a36e953e6fed24e648daf3a68c,
CVE-2013-0263,,,https://github.com/rack/rack/commit/9a81b961457805f6d1a5c275d053068440421e11,
CVE-2013-0263,,,https://github.com/rack/rack/commit/feea59c1abacd455c222bfee67541b1078378929,
CVE-2013-0263,,,https://github.com/rack/rack/commit/dcc7e6fa5106e1e8129f4bbe21f7e1607dbf5197,
CVE-2013-0263,,,https://github.com/rack/rack/commit/26c8500e9c49a0e625e1bd8d7158cabdfa2e17ae,
CVE-2013-0263,,,https://github.com/rack/rack/commit/aeb1c8d0fa1bfa21357cfe6d55898dedf3b337e1,git_aeb1c8d0fa1bfa21357cfe6d55898dedf3b337e1==git_26c8500e9c49a0e625e1bd8d7158cabdfa2e17ae
CVE-2013-0263,,,https://github.com/rack/rack/commit/0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f07,
CVE-2013-0263,,,https://github.com/rack/rack/commit/a227999ab37cde072fa75495cd1d3bbcbcaf0474,
CVE-2013-0263,,,https://github.com/rack/rack/commit/6c39dfc8e8d8d631730449516cddb9b23a24337c,
CVE-2013-0263,,,https://github.com/rack/rack/commit/8748d492a4bc966de51f2ddf8edd498a3fa0e122,git_9a81b961457805f6d1a5c275d053068440421e11==git_8748d492a4bc966de51f2ddf8edd498a3fa0e122
CVE-2013-0263,,,https://github.com/rack/rack/commit/93abac98b13a0afa90293e4ec597cf505d46a343,
CVE-2013-0263,,,https://github.com/rack/rack/commit/471a37c15ad1b8b4a3bdfb190a5bf7aa770ec6d3,
CVE-2013-0285,,,https://github.com/savonrb/nori/commit/818f5263b1d597b603d46cbe1702cd2717259e32,
CVE-2013-0285,,,https://github.com/savonrb/nori/commit/d9b68667249b98776fb23ba9e9c548dc4b524709,
CVE-2013-0285,,,https://github.com/savonrb/nori/commit/2ca6f8603e406f884a8fcea6bc26f8f6bf168f40,
CVE-2013-0294,,,https://github.com/pyradius/pyrad/commit/38f74b36814ca5b1a27d9898141126af4953bee5,
CVE-2013-1607,,,https://github.com/pdfkit/pdfkit/commit/ce37ffcdb223b34dd215971e2cd365e3a66cb5f1,
CVE-2013-1654,,,https://github.com/puppetlabs/puppet/commit/be920acdb4762f6d813a29065ba210aef3ef612a,
CVE-2013-1654,,,https://github.com/puppetlabs/puppet/commit/add9998c2f7c49c1eabf846566c0272a5f931f45,
CVE-2013-1654,,,https://github.com/puppetlabs/puppet/commit/52be043933d40aab3449214f2aa602ceb214f91e,
CVE-2013-1800,,,https://github.com/jnunemaker/crack/commit/e3da1212a1f84a898ee3601336d1dbbf118fb5f6,
CVE-2013-1801,,,https://github.com/jnunemaker/httparty/commit/53a812426dd32108d6cba4272b493aa03bc8c031,
CVE-2013-1812,,,https://github.com/openid/ruby-openid/commit/a3693cef06049563f5b4e4824f4d3211288508ed,git_a3693cef06049563f5b4e4824f4d3211288508ed==git_be2bab5c21f04735045e071411b349afb790078f+git_3540a51e6f2f7fc7033f906fbd0a6c5153155e5a
CVE-2013-1812,,,https://github.com/openid/ruby-openid/commit/be2bab5c21f04735045e071411b349afb790078f,git_a3693cef06049563f5b4e4824f4d3211288508ed==git_be2bab5c21f04735045e071411b349afb790078f+git_3540a51e6f2f7fc7033f906fbd0a6c5153155e5a
CVE-2013-1812,,,https://github.com/openid/ruby-openid/commit/3540a51e6f2f7fc7033f906fbd0a6c5153155e5a,git_a3693cef06049563f5b4e4824f4d3211288508ed==git_be2bab5c21f04735045e071411b349afb790078f+git_3540a51e6f2f7fc7033f906fbd0a6c5153155e5a
CVE-2013-2013,,,https://github.com/openstack/python-keystoneclient/commit/f2e0818bc97bfbeba83f6abbb07909a8debcad77,
CVE-2013-2132,,,https://github.com/mongodb/mongo-python-driver/commit/a060c15ef87e0f0e72974c7c0e57fe811bbd06a2,
CVE-2013-2132,,,https://github.com/mongodb/mongo-python-driver/commit/842e675299318e02d8d223c458df87c029f66efc,
CVE-2013-2132,,,https://github.com/mongodb/mongo-python-driver/commit/7395ce72bf54ef64d723e1b4140556ebd12a2a07,
CVE-2013-2132,,,https://github.com/mongodb/mongo-python-driver/commit/d9b088e6d8a8b5f71acff10b6a13ba2b22fca718,
CVE-2013-2191,,,https://github.com/python-bugzilla/python-bugzilla/commit/a782282ee479ba4cc1b8b1d89700ac630ba83eef,
CVE-2013-2275,,,https://github.com/puppetlabs/puppet/commit/b9023b0c919312df648e424f392aa88c9b081599,
CVE-2013-2275,,,https://github.com/puppetlabs/puppet/commit/a52013709b708ed346ea612f85e2b97d96fa66e2,
CVE-2013-2275,,,https://github.com/puppetlabs/puppet/commit/e01e61e8909ec3ad4c873905a4dd9b952e3f4009,
CVE-2013-2275,,,https://github.com/puppetlabs/puppet/commit/632e12d24d460b6dfd5cd3b65b2ad6397f2a2193,
CVE-2013-3567,,,https://github.com/puppetlabs/puppet/commit/ce50d4ab992efdd1edd138d2a0eb6987213dcad1,
CVE-2013-4111,,,https://github.com/openstack/python-glanceclient/commit/822cd64c0718b46a065abbb8709f6b466d12e708,
CVE-2013-4116,,,https://github.com/npm/npm/commit/f4d31693e73a963574a88000580db1a716fe66f1,
CVE-2013-4251,,,https://github.com/scipy/scipy/commit/bd296e0336420b840fcd2faabb97084fd252a973,
CVE-2013-4251,,,https://github.com/scipy/scipy/commit/27f8ed3839a74c2c9a92455ae5ab139d63201133,
CVE-2013-4251,,,https://github.com/scipy/scipy/commit/a05353d4511a1d86254d6b0a577d87c6715114e2,
CVE-2013-4353,,,https://github.com/openssl/openssl/commit/197e0ea817ad64820789d86711d55ff50d71f631,
CVE-2013-4353,,,https://github.com/openssl/openssl/commit/8d65fdb62e517281350372775b5f93fcc8489681,
CVE-2013-4353,,,https://github.com/openssl/openssl/commit/2f972419a324761783e251dbdc735065bff88ac8,
CVE-2013-4413,,,https://github.com/zombocom/wicked/commit/fe31bb2533fffc9d098c69ebeb7afc3b80509f53,
CVE-2013-4428,,,https://github.com/openstack/glance/commit/a50bfbf490fd354d08abd25b67aaab83b2a17a85,
